frame,urdu,english,punjabi,punjabi_gur
WithAdv,خاموشی سے استاد سے کھلونا گر گیا ہے,the teacher has accidentally dropped the toy quietly,چپ چاپ استاد توں کھڈونا ڈِگ گیا اے,ਚੁੱਪ ਚਾਪ ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਗਿਆ ਏ
WithAdv,کل رانی سے گاڑی کھسک گئی تھی,the queen had accidentally moved the car yesterday,کل رانی توں گڈّی کھسک گئی سی,ਕੱਲ ਰਾਨੀ ਤੋਂ ਗੱਡੀ ਖਸਕ ਗਈ ਸੀ
WithAdv,غلطی سے رانی سے موبائل کھسک گیا ہے,the queen has accidentally moved the phone by mistake,غلطی نال رانی توں موبائل کھسک گیا اے,ਗਲਤੀ ਨਾਲ ਰਾਨੀ ਤੋਂ ਮੋਬਾਈਲ ਖਸਕ ਗਿਆ ਏ
WithAdv,کل علی سے گاڑی گر گئی ہے,Ali has accidentally dropped the car yesterday,کل علی توں گڈّی ڈِگ گئی اے,ਕੱਲ ਅਲੀ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਗਈ ਏ
WithAdv,آہستہ سے فاطمہ سے پنسل گر گئی,Fatima accidentally dropped the pencil slowly,ہولی نال فاطمہ توں پنسل ڈِگ گئی,ਹੌਲੀ ਨਾਲ ਫਾਤਿਮਾ ਤੋਂ ਪੈਨਸਿਲ ਡਿੱਗ ਗਈ
WithAdv,آہستہ سے علی سے کھلونا گر رہا ہے,Ali is accidentally dropping the toy slowly,ہولی نال علی توں کھڈونا ڈِگ رہا اے,ਹੌਲੀ ਨਾਲ ਅਲੀ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,آہستہ سے لڑکی سے قلم الٹ گیا,the girl accidentally flipped the pen slowly,ہولی نال کُڑی توں قلم الٹ گیا,ਹੌਲੀ ਨਾਲ ਕੁੜੀ ਤੋਂ ਕਲਮ ਉਲਟ ਗਿਆ
WithAdv,کل احمد سے گڑیا ٹوٹ گئی,Ahmed accidentally broke the doll yesterday,کل احمد توں گڈی ٹُٹ گئی,ਕੱਲ ਅਹਮਦ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ
WithAdv,خاموشی سے موٹو سے کتاب ٹوٹ گئی تھی,Motu had accidentally broke the book quietly,چپ چاپ موٹو توں کتاب ٹُٹ گئی سی,ਚੁੱਪ ਚਾਪ ਮੋਟੂ ਤੋਂ ਕਿਤਾਬ ਟੁੱਟ ਗਈ ਸੀ
WithAdv,اچانک ببلو سے چابی گر جائے گی,Bablu will accidentally drop the key suddenly,اچانک ببلو توں کنجی ڈِگ جاوے گی,ਅਚਾਨਕ ਬਬਲੂ ਤੋਂ ਕੁੰਜੀ ਡਿੱਗ ਜਾਵੇਗੀ
WithAdv,کل احمد سے کپ کھسک جائے گا,Ahmed will accidentally move the cup yesterday,کل احمد توں کپ کھسک جاوے گا,ਕੱਲ ਅਹਮਦ ਤੋਂ ਕਪ ਖਸਕ ਜਾਵੇਗਾ
WithAdv,آہستہ سے رانی سے کتاب جل گئی ہے,the queen has accidentally burned the book slowly,ہولی نال رانی توں کتاب سڑ گئی اے,ਹੌਲੀ ਨਾਲ ਰਾਨੀ ਤੋਂ ਕਿਤਾਬ ਸੜ ਗਈ ਏ
WithAdv,کل لڑکے سے کپ جل گیا ہے,the boy has accidentally burned the cup yesterday,کل منڈے توں کپ سڑ گیا اے,ਕੱਲ ਮੁੰਡੇ ਤੋਂ ਕਪ ਸੜ ਗਿਆ ਏ
WithAdv,اچانک فاطمہ سے گلدان کھسک جائے گا,Fatima will accidentally move the vase suddenly,اچانک فاطمہ توں گلدان کھسک جاوے گا,ਅਚਾਨਕ ਫਾਤਿਮਾ ਤੋਂ ਗੁਲਦਾਨ ਖਸਕ ਜਾਵੇਗਾ
WithAdv,کل راجہ سے چابی ٹوٹ رہی ہے,the king is accidentally breaking the key yesterday,کل راجا توں کنجی ٹُٹ رہی اے,ਕੱਲ ਰਾਜਾ ਤੋਂ ਕੁੰਜੀ ਟੁੱਟ ਰਹੀ ਏ
WithAdv,جلدی سے راجہ سے گڑیا الٹ گئی ہے,the king has accidentally flipped the doll quickly,جلدی نال راجا توں گڈی الٹ گئی اے,ਜਲਦੀ ਨਾਲ ਰਾਜਾ ਤੋਂ ਗੱਡੀ ਉਲਟ ਗਈ ਏ
WithAdv,خاموشی سے طالبہ سے موبائل جل گیا,the student accidentally burned the phone quietly,چپ چاپ شاگرد توں موبائل سڑ گیا,ਚੁੱਪ ਚਾਪ ਸ਼ਾਗਿਰਦ ਤੋਂ ਮੋਬਾਈਲ ਸੜ ਗਿਆ
WithAdv,غلطی سے ببلو سے قلم جل گیا ہے,Bablu has accidentally burned the pen by mistake,غلطی نال ببلو توں قلم سڑ گیا اے,ਗਲਤੀ ਨਾਲ ਬਬਲੂ ਤੋਂ ਕਲਮ ਸੜ ਗਿਆ ਏ
WithAdv,خاموشی سے رانی سے گاڑی ٹوٹ گئی ہے,the queen has accidentally broke the car quietly,چپ چاپ رانی توں گڈّی ٹُٹ گئی اے,ਚੁੱਪ ਚਾਪ ਰਾਨੀ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ ਏ
WithAdv,کل موٹو سے موبائل الٹ گیا ہے,Motu has accidentally flipped the phone yesterday,کل موٹو توں موبائل الٹ گیا اے,ਕੱਲ ਮੋਟੂ ਤੋਂ ਮੋਬਾਈਲ ਉਲਟ ਗਿਆ ਏ
WithAdv,اچانک فاطمہ سے کھلونا گر رہا ہے,Fatima is accidentally dropping the toy suddenly,اچانک فاطمہ توں کھڈونا ڈِگ رہا اے,ਅਚਾਨਕ ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,اچانک لڑکی سے چابی جل گئی تھی,the girl had accidentally burned the key suddenly,اچانک کُڑی توں کنجی سڑ گئی سی,ਅਚਾਨਕ ਕੁੜੀ ਤੋਂ ਕੁੰਜੀ ਸੜ ਗਈ ਸੀ
WithAdv,آہستہ سے موٹو سے دروازہ گر گیا ہے,Motu has accidentally dropped the door slowly,ہولی نال موٹو توں بوہا ڈِگ گیا اے,ਹੌਲੀ ਨਾਲ ਮੋਟੂ ਤੋਂ ਬੂਹਾ ਡਿੱਗ ਗਿਆ ਏ
WithAdv,آہستہ سے طالبہ سے چابی کھسک جائے گی,the student will accidentally move the key slowly,ہولی نال شاگرد توں کنجی کھسک جاوے گی,ਹੌਲੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕੁੰਜੀ ਖਸਕ ਜਾਵੇਗੀ
WithAdv,جلدی سے علی سے قلم الٹ رہا ہے,Ali is accidentally flipping the pen quickly,جلدی نال علی توں قلم الٹ رہا اے,ਜਲਦੀ ਨਾਲ ਅਲੀ ਤੋਂ ਕਲਮ ਉਲਟ ਰਿਹਾ ਏ
WithAdv,خاموشی سے طالبہ سے قلم گر رہا ہے,the student is accidentally dropping the pen quietly,چپ چاپ شاگرد توں قلم ڈِگ رہا اے,ਚੁੱਪ ਚਾਪ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,اچانک ثنا سے کتاب گر گئی تھی,Sana had accidentally dropped the book suddenly,اچانک ثنا توں کتاب ڈِگ گئی سی,ਅਚਾਨਕ ਸਨਾ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਗਈ ਸੀ
WithAdv,آہستہ سے لڑکی سے دروازہ گر گیا,the girl accidentally dropped the door slowly,ہولی نال کُڑی توں بوہا ڈِگ گیا,ਹੌਲੀ ਨਾਲ ਕੁੜੀ ਤੋਂ ਬੂਹਾ ਡਿੱਗ ਗਿਆ
WithAdv,غلطی سے طالبہ سے موبائل الٹ جائے گا,the student will accidentally flip the phone by mistake,غلطی نال شاگرد توں موبائل الٹ جاوے گا,ਗਲਤੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਮੋਬਾਈਲ ਉਲਟ ਜਾਵੇਗਾ
WithAdv,کل لڑکے سے کپ ٹوٹ گیا تھا,the boy had accidentally broke the cup yesterday,کل منڈے توں کپ ٹُٹ گیا سی,ਕੱਲ ਮੁੰਡੇ ਤੋਂ ਕਪ ਟੁੱਟ ਗਿਆ ਸੀ
WithAdv,آہستہ سے استاد سے کپ گر رہا ہے,the teacher is accidentally dropping the cup slowly,ہولی نال استاد توں کپ ڈِگ رہا اے,ਹੌਲੀ ਨਾਲ ਉਸਤਾਦ ਤੋਂ ਕਪ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,اچانک لڑکے سے پنسل ٹوٹ رہی ہے,the boy is accidentally breaking the pencil suddenly,اچانک منڈے توں پنسل ٹُٹ رہی اے,ਅਚਾਨਕ ਮੁੰਡੇ ਤੋਂ ਪੈਨਸਿਲ ਟੁੱਟ ਰਹੀ ਏ
WithAdv,غلطی سے راجہ سے کتاب گر گئی تھی,the king had accidentally dropped the book by mistake,غلطی نال راجا توں کتاب ڈِگ گئی سی,ਗਲਤੀ ਨਾਲ ਰਾਜਾ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਗਈ ਸੀ
WithAdv,خاموشی سے راجہ سے گڑیا گر گئی تھی,the king had accidentally dropped the doll quietly,چپ چاپ راجا توں گڈی ڈِگ گئی سی,ਚੁੱਪ ਚਾਪ ਰਾਜਾ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਗਈ ਸੀ
WithAdv,غلطی سے راجہ سے کھلونا ٹوٹ جائے گا,the king will accidentally break the toy by mistake,غلطی نال راجا توں کھڈونا ٹُٹ جاوے گا,ਗਲਤੀ ਨਾਲ ਰਾਜਾ ਤੋਂ ਖਿਡੌਣਾ ਟੁੱਟ ਜਾਵੇਗਾ
WithAdv,خاموشی سے رانی سے کپ جل گیا ہے,the queen has accidentally burned the cup quietly,چپ چاپ رانی توں کپ سڑ گیا اے,ਚੁੱਪ ਚਾਪ ਰਾਨੀ ਤੋਂ ਕਪ ਸੜ ਗਿਆ ਏ
WithAdv,غلطی سے راجہ سے چابی الٹ گئی,the king accidentally flipped the key by mistake,غلطی نال راجا توں کنجی الٹ گئی,ਗਲਤੀ ਨਾਲ ਰਾਜਾ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ
WithAdv,خاموشی سے علی سے چابی گر رہی ہے,Ali is accidentally dropping the key quietly,چپ چاپ علی توں کنجی ڈِگ رہی اے,ਚੁੱਪ ਚਾਪ ਅਲੀ ਤੋਂ ਕੁੰਜੀ ਡਿੱਗ ਰਹੀ ਏ
WithAdv,آہستہ سے فاطمہ سے کتاب کھسک رہی ہے,Fatima is accidentally moving the book slowly,ہولی نال فاطمہ توں کتاب کھسک رہی اے,ਹੌਲੀ ਨਾਲ ਫਾਤਿਮਾ ਤੋਂ ਕਿਤਾਬ ਖਸਕ ਰਹੀ ਏ
WithAdv,اچانک لڑکی سے کھلونا کھسک گیا,the girl accidentally moved the toy suddenly,اچانک کُڑی توں کھڈونا کھسک گیا,ਅਚਾਨਕ ਕੁੜੀ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਗਿਆ
WithAdv,جلدی سے علی سے کھلونا کھسک گیا تھا,Ali had accidentally moved the toy quickly,جلدی نال علی توں کھڈونا کھسک گیا سی,ਜਲਦੀ ਨਾਲ ਅਲੀ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਗਿਆ ਸੀ
WithAdv,اچانک رانی سے چابی ٹوٹ رہی ہے,the queen is accidentally breaking the key suddenly,اچانک رانی توں کنجی ٹُٹ رہی اے,ਅਚਾਨਕ ਰਾਨੀ ਤੋਂ ਕੁੰਜੀ ਟੁੱਟ ਰਹੀ ਏ
WithAdv,غلطی سے احمد سے کتاب جل گئی ہے,Ahmed has accidentally burned the book by mistake,غلطی نال احمد توں کتاب سڑ گئی اے,ਗਲਤੀ ਨਾਲ ਅਹਮਦ ਤੋਂ ਕਿਤਾਬ ਸੜ ਗਈ ਏ
WithAdv,کل استاد سے گلدان الٹ گیا ہے,the teacher has accidentally flipped the vase yesterday,کل استاد توں گلدان الٹ گیا اے,ਕੱਲ ਉਸਤਾਦ ਤੋਂ ਗੁਲਦਾਨ ਉਲਟ ਗਿਆ ਏ
WithAdv,آہستہ سے ببلو سے کپ ٹوٹ جائے گا,Bablu will accidentally break the cup slowly,ہولی نال ببلو توں کپ ٹُٹ جاوے گا,ਹੌਲੀ ਨਾਲ ਬਬਲੂ ਤੋਂ ਕਪ ਟੁੱਟ ਜਾਵੇਗਾ
WithAdv,کل احمد سے پنسل کھسک جائے گی,Ahmed will accidentally move the pencil yesterday,کل احمد توں پنسل کھسک جاوے گی,ਕੱਲ ਅਹਮਦ ਤੋਂ ਪੈਨਸਿਲ ਖਸਕ ਜਾਵੇਗੀ
WithAdv,غلطی سے رانی سے صراحی گر گئی ہے,the queen has accidentally dropped the pitcher by mistake,غلطی نال رانی توں صراحی ڈِگ گئی اے,ਗਲਤੀ ਨਾਲ ਰਾਨੀ ਤੋਂ ਸੁਰਾਹੀ ਡਿੱਗ ਗਈ ਏ
WithAdv,کل احمد سے کھلونا ٹوٹ گیا,Ahmed accidentally broke the toy yesterday,کل احمد توں کھڈونا ٹُٹ گیا,ਕੱਲ ਅਹਮਦ ਤੋਂ ਖਿਡੌਣਾ ਟੁੱਟ ਗਿਆ
WithAdv,غلطی سے طالبہ سے قلم گر رہا ہے,the student is accidentally dropping the pen by mistake,غلطی نال شاگرد توں قلم ڈِگ رہا اے,ਗਲਤੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,غلطی سے ثنا سے موبائل گر جائے گا,Sana will accidentally drop the phone by mistake,غلطی نال ثنا توں موبائل ڈِگ جاوے گا,ਗਲਤੀ ਨਾਲ ਸਨਾ ਤੋਂ ਮੋਬਾਈਲ ਡਿੱਗ ਜਾਵੇਗਾ
WithAdv,کل ببلو سے گلدان جل جائے گا,Bablu will accidentally burn the vase yesterday,کل ببلو توں گلدان سڑ جاوے گا,ਕੱਲ ਬਬਲੂ ਤੋਂ ਗੁਲਦਾਨ ਸੜ ਜਾਵੇਗਾ
WithAdv,اچانک راجہ سے پنسل جل رہی ہے,the king is accidentally burning the pencil suddenly,اچانک راجا توں پنسل سڑ رہی اے,ਅਚਾਨਕ ਰਾਜਾ ਤੋਂ ਪੈਨਸਿਲ ਸੜ ਰਹੀ ਏ
WithAdv,جلدی سے ثنا سے گڑیا گر گئی,Sana accidentally dropped the doll quickly,جلدی نال ثنا توں گڈی ڈِگ گئی,ਜਲਦੀ ਨਾਲ ਸਨਾ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਗਈ
WithAdv,خاموشی سے راجہ سے گاڑی ٹوٹ گئی ہے,the king has accidentally broke the car quietly,چپ چاپ راجا توں گڈّی ٹُٹ گئی اے,ਚੁੱਪ ਚਾਪ ਰਾਜਾ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ ਏ
WithAdv,جلدی سے طالبہ سے کپ جل گیا,the student accidentally burned the cup quickly,جلدی نال شاگرد توں کپ سڑ گیا,ਜਲਦੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਪ ਸੜ ਗਿਆ
WithAdv,غلطی سے طالبہ سے موبائل ٹوٹ گیا,the student accidentally broke the phone by mistake,غلطی نال شاگرد توں موبائل ٹُٹ گیا,ਗਲਤੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਮੋਬਾਈਲ ਟੁੱਟ ਗਿਆ
WithAdv,خاموشی سے موٹو سے دروازہ ٹوٹ جائے گا,Motu will accidentally break the door quietly,چپ چاپ موٹو توں بوہا ٹُٹ جاوے گا,ਚੁੱਪ ਚਾਪ ਮੋਟੂ ਤੋਂ ਬੂਹਾ ਟੁੱਟ ਜਾਵੇਗਾ
WithAdv,کل فاطمہ سے گڑیا کھسک گئی تھی,Fatima had accidentally moved the doll yesterday,کل فاطمہ توں گڈی کھسک گئی سی,ਕੱਲ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀ ਖਸਕ ਗਈ ਸੀ
WithAdv,آہستہ سے فاطمہ سے گلدان جل گیا,Fatima accidentally burned the vase slowly,ہولی نال فاطمہ توں گلدان سڑ گیا,ਹੌਲੀ ਨਾਲ ਫਾਤਿਮਾ ਤੋਂ ਗੁਲਦਾਨ ਸੜ ਗਿਆ
WithAdv,اچانک لڑکے سے قلم کھسک گیا تھا,the boy had accidentally moved the pen suddenly,اچانک منڈے توں قلم کھسک گیا سی,ਅਚਾਨਕ ਮੁੰਡੇ ਤੋਂ ਕਲਮ ਖਸਕ ਗਿਆ ਸੀ
WithAdv,اچانک طالبہ سے گلدان گر رہا ہے,the student is accidentally dropping the vase suddenly,اچانک شاگرد توں گلدان ڈِگ رہا اے,ਅਚਾਨਕ ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੁਲਦਾਨ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,اچانک فاطمہ سے صراحی الٹ گئی,Fatima accidentally flipped the pitcher suddenly,اچانک فاطمہ توں صراحی الٹ گئی,ਅਚਾਨਕ ਫਾਤਿਮਾ ਤੋਂ ਸੁਰਾਹੀ ਉਲਟ ਗਈ
WithAdv,آہستہ سے علی سے گڑیا جل گئی ہے,Ali has accidentally burned the doll slowly,ہولی نال علی توں گڈی سڑ گئی اے,ਹੌਲੀ ਨਾਲ ਅਲੀ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ ਏ
WithAdv,آہستہ سے طالبہ سے گڑیا کھسک رہی ہے,the student is accidentally moving the doll slowly,ہولی نال شاگرد توں گڈی کھسک رہی اے,ਹੌਲੀ ਨਾਲ ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀ ਖਸਕ ਰਹੀ ਏ
WithAdv,کل علی سے دروازہ کھسک رہا ہے,Ali is accidentally moving the door yesterday,کل علی توں بوہا کھسک رہا اے,ਕੱਲ ਅਲੀ ਤੋਂ ਬੂਹਾ ਖਸਕ ਰਿਹਾ ਏ
WithAdv,آہستہ سے رانی سے کپ جل رہا ہے,the queen is accidentally burning the cup slowly,ہولی نال رانی توں کپ سڑ رہا اے,ਹੌਲੀ ਨਾਲ ਰਾਨੀ ਤੋਂ ਕਪ ਸੜ ਰਿਹਾ ਏ
WithAdv,اچانک لڑکی سے صراحی کھسک گئی,the girl accidentally moved the pitcher suddenly,اچانک کُڑی توں صراحی کھسک گئی,ਅਚਾਨਕ ਕੁੜੀ ਤੋਂ ਸੁਰਾਹੀ ਖਸਕ ਗਈ
WithAdv,کل راجہ سے کھلونا کھسک گیا تھا,the king had accidentally moved the toy yesterday,کل راجا توں کھڈونا کھسک گیا سی,ਕੱਲ ਰਾਜਾ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਗਿਆ ਸੀ
WithAdv,آہستہ سے علی سے صراحی کھسک گئی ہے,Ali has accidentally moved the pitcher slowly,ہولی نال علی توں صراحی کھسک گئی اے,ਹੌਲੀ ਨਾਲ ਅਲੀ ਤੋਂ ਸੁਰਾਹੀ ਖਸਕ ਗਈ ਏ
WithAdv,کل رانی سے چابی الٹ گئی ہے,the queen has accidentally flipped the key yesterday,کل رانی توں کنجی الٹ گئی اے,ਕੱਲ ਰਾਨੀ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ ਏ
WithAdv,کل احمد سے چابی کھسک گئی ہے,Ahmed has accidentally moved the key yesterday,کل احمد توں کنجی کھسک گئی اے,ਕੱਲ ਅਹਮਦ ਤੋਂ ਕੁੰਜੀ ਖਸਕ ਗਈ ਏ
WithAdv,خاموشی سے رانی سے قلم کھسک جائے گا,the queen will accidentally move the pen quietly,چپ چاپ رانی توں قلم کھسک جاوے گا,ਚੁੱਪ ਚਾਪ ਰਾਨੀ ਤੋਂ ਕਲਮ ਖਸਕ ਜਾਵੇਗਾ
WithAdv,خاموشی سے فاطمہ سے گڑیا گر جائے گی,Fatima will accidentally drop the doll quietly,چپ چاپ فاطمہ توں گڈی ڈِگ جاوے گی,ਚੁੱਪ ਚਾਪ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਜਾਵੇਗੀ
WithAdv,خاموشی سے استاد سے گلدان گر گیا تھا,the teacher had accidentally dropped the vase quietly,چپ چاپ استاد توں گلدان ڈِگ گیا سی,ਚੁੱਪ ਚਾਪ ਉਸਤਾਦ ਤੋਂ ਗੁਲਦਾਨ ਡਿੱਗ ਗਿਆ ਸੀ
WithAdv,آہستہ سے علی سے موبائل کھسک جائے گا,Ali will accidentally move the phone slowly,ہولی نال علی توں موبائل کھسک جاوے گا,ਹੌਲੀ ਨਾਲ ਅਲੀ ਤੋਂ ਮੋਬਾਈਲ ਖਸਕ ਜਾਵੇਗਾ
WithAdv,کل فاطمہ سے کھلونا گر رہا ہے,Fatima is accidentally dropping the toy yesterday,کل فاطمہ توں کھڈونا ڈِگ رہا اے,ਕੱਲ ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਰਿਹਾ ਏ
WithAdv,غلطی سے ببلو سے پنسل کھسک جائے گی,Bablu will accidentally move the pencil by mistake,غلطی نال ببلو توں پنسل کھسک جاوے گی,ਗਲਤੀ ਨਾਲ ਬਬਲੂ ਤੋਂ ਪੈਨਸਿਲ ਖਸਕ ਜਾਵੇਗੀ
WithAdv,اچانک لڑکے سے صراحی ٹوٹ رہی ہے,the boy is accidentally breaking the pitcher suddenly,اچانک منڈے توں صراحی ٹُٹ رہی اے,ਅਚਾਨਕ ਮੁੰਡੇ ਤੋਂ ਸੁਰਾਹੀ ਟੁੱਟ ਰਹੀ ਏ
WithAdv,غلطی سے فاطمہ سے گڑیا جل گئی,Fatima accidentally burned the doll by mistake,غلطی نال فاطمہ توں گڈی سڑ گئی,ਗਲਤੀ ਨਾਲ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ
WithAdv,کل احمد سے دروازہ ٹوٹ گیا ہے,Ahmed has accidentally broke the door yesterday,کل احمد توں بوہا ٹُٹ گیا اے,ਕੱਲ ਅਹਮਦ ਤੋਂ ਬੂਹਾ ਟੁੱਟ ਗਿਆ ਏ
WithAdv,اچانک فاطمہ سے پنسل الٹ گئی,Fatima accidentally flipped the pencil suddenly,اچانک فاطمہ توں پنسل الٹ گئی,ਅਚਾਨਕ ਫਾਤਿਮਾ ਤੋਂ ਪੈਨਸਿਲ ਉਲਟ ਗਈ
