frame,urdu,english,punjabi,punjabi_gur
NegSentence,رانی نے کتاب نہیں کھسکائی,the queen did not move the book,رانی نے کتاب نئیں کھسکائی,ਰਾਨੀ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,موٹو نے موبائل نہیں گرایا,Motu did not drop the phone,موٹو نے موبائل نئیں ڈھایا,ਮੋਟੂ ਨੇ ਮੋਬਾਈਲ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,علی نے کھلونا نہیں توڑا,Ali did not break the toy,علی نے کھڈونا نئیں توڑیا,ਅਲੀ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,استاد نے کھلونا نہیں گندا کیا,the teacher did not dirtied the toy,استاد نے کھڈونا نئیں گندا کیتا,ਉਸਤਾਦ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,موٹو نے چابی نہیں توڑی,Motu did not break the key,موٹو نے کنجی نئیں توڑی,ਮੋਟੂ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਤੋੜੀ
NegSentence,احمد نے کھلونا نہیں الٹا,Ahmed did not flip the toy,احمد نے کھڈونا نئیں الٹیا,ਅਹਮਦ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,ببلو نے صراحی نہیں توڑی,Bablu did not break the pitcher,ببلو نے صراحی نئیں توڑی,ਬਬਲੂ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਤੋੜੀ
NegSentence,لڑکے نے قلم نہیں جلایا,the boy did not burn the pen,منڈے نے قلم نئیں ساڑیا,ਮੁੰਡੇ ਨੇ ਕਲਮ ਨਹੀਂ ਸਾੜਿਆ
NegSentence,علی نے قلم نہیں کھسکایا,Ali did not moved the pen,علی نے قلم نئیں کھسکایا,ਅਲੀ ਨੇ ਕਲਮ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,فاطمہ نے کتاب نہیں چھوڑی,Fatima did not leave the book,فاطمہ نے کتاب نئیں چھڈی,ਫਾਤਿਮਾ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਛੱਡੀ
NegSentence,علی نے صراحی نہیں کھسکائی,Ali did not move the pitcher,علی نے صراحی نئیں کھسکائی,ਅਲੀ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,ببلو نے گڑیا نہیں گندی کی,Bablu did not dirty the doll,ببلو نے گڈی نئیں گندی کیتی,ਬਬਲੂ ਨੇ ਗੱਡੀ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,احمد نے گاڑی نہیں الٹی,Ahmed did not flip the car,احمد نے گڈّی نئیں الٹی,ਅਹਮਦ ਨੇ ਗੱਡੀ ਨਹੀਂ ਉਲਟੀ
NegSentence,احمد نے گڑیا نہیں جلائی,Ahmed did not burn the doll,احمد نے گڈی نئیں ساڑی,ਅਹਮਦ ਨੇ ਗੱਡੀ ਨਹੀਂ ਸਾੜੀ
NegSentence,موٹو نے گلدان نہیں گرایا,Motu did not drop the vase,موٹو نے گلدان نئیں ڈھایا,ਮੋਟੂ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,ثنا نے دروازہ نہیں جلایا,Sana did not burn the door,ثنا نے بوہا نئیں ساڑیا,ਸਨਾ ਨੇ ਬੂਹਾ ਨਹੀਂ ਸਾੜਿਆ
NegSentence,راجہ نے قلم نہیں کھسکایا,the king did not moved the pen,راجا نے قلم نئیں کھسکایا,ਰਾਜਾ ਨੇ ਕਲਮ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,رانی نے کپ نہیں گرایا,the queen did not drop the cup,رانی نے کپ نئیں ڈھایا,ਰਾਨੀ ਨੇ ਕਪ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,موٹو نے گلدان نہیں کھسکایا,Motu did not moved the vase,موٹو نے گلدان نئیں کھسکایا,ਮੋਟੂ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,فاطمہ نے گلدان نہیں چھوڑا,Fatima did not leave the vase,فاطمہ نے گلدان نئیں چھڈیا,ਫਾਤਿਮa ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਛੱਡਿਆ
NegSentence,راجہ نے صراحی نہیں چھوڑی,the king did not leave the pitcher,راجا نے صراحی نئیں چھڈی,ਰਾਜਾ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਛੱਡੀ
NegSentence,لڑکے نے کتاب نہیں گندی کی,the boy did not dirty the book,منڈے نے کتاب نئیں گندی کیتی,ਮੁੰਡੇ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,ببلو نے کتاب نہیں گندی کی,Bablu did not dirty the book,ببلو نے کتاب نئیں گندی کیتی,ਬਬਲੂ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,لڑکے نے کھلونا نہیں جلایا,the boy did not burn the toy,منڈے نے کھڈونا نئیں ساڑیا,ਮੁੰਡੇ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਸਾੜਿਆ
NegSentence,لڑکے نے قلم نہیں الٹا,the boy did not flip the pen,منڈے نے قلم نئیں الٹیا,ਮੁੰਡੇ ਨੇ ਕਲਮ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,لڑکے نے صراحی نہیں جلائی,the boy did not burn the pitcher,منڈے نے صراحی نئیں ساڑی,ਮੁੰਡੇ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਸਾੜੀ
NegSentence,موٹو نے کپ نہیں گندا کیا,Motu did not dirtied the cup,موٹو نے کپ نئیں گندا کیتا,ਮੋਟੂ ਨੇ ਕਪ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,ثنا نے گڑیا نہیں گرائی,Sana did not drop the doll,ثنا نے گڈی نئیں ڈھائی,ਸਨਾ ਨੇ ਗੱਡੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,موٹو نے دروازہ نہیں کھسکایا,Motu did not moved the door,موٹو نے بوہا نئیں کھسکایا,ਮੋਟੂ ਨੇ ਬੂਹਾ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,موٹو نے پنسل نہیں گرائی,Motu did not drop the pencil,موٹو نے پنسل نئیں ڈھائی,ਮੋਟੂ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਢਾਹੀ
NegSentence,رانی نے پنسل نہیں جلائی,the queen did not burn the pencil,رانی نے پنسل نئیں ساڑی,ਰਾਨੀ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਸਾੜੀ
NegSentence,استاد نے صراحی نہیں چھوڑی,the teacher did not leave the pitcher,استاد نے صراحی نئیں چھڈی,ਉਸਤਾਦ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਛੱਡੀ
NegSentence,استاد نے کھلونا نہیں جلایا,the teacher did not burn the toy,استاد نے کھڈونا نئیں ساڑیا,ਉਸਤਾਦ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਸਾੜਿਆ
NegSentence,استاد نے صراحی نہیں کھسکائی,the teacher did not move the pitcher,استاد نے صراحی نئیں کھسکائی,ਉਸਤਾਦ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,راجہ نے پنسل نہیں جلائی,the king did not burn the pencil,راجا نے پنسل نئیں ساڑی,ਰਾਜਾ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਸਾੜੀ
NegSentence,ثنا نے چابی نہیں گندی کی,Sana did not dirty the key,ثنا نے کنجی نئیں گندی کیتی,ਸਨਾ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,لڑکے نے چابی نہیں الٹی,the boy did not flip the key,منڈے نے کنجی نئیں الٹی,ਮੁੰਡੇ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਉਲਟੀ
NegSentence,ثنا نے کتاب نہیں گندی کی,Sana did not dirty the book,ثنا نے کتاب نئیں گندی کیتی,ਸਨਾ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,طالبہ نے کپ نہیں گرایا,the student did not drop the cup,شاگرد نے کپ نئیں ڈھایا,ਸ਼ਾਗਿਰਦ ਨੇ ਕਪ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,موٹو نے کھلونا نہیں گرایا,Motu did not drop the toy,موٹو نے کھڈونا نئیں ڈھایا,ਮੋਟੂ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,لڑکی نے موبائل نہیں توڑا,the girl did not break the phone,کُڑی نے موبائل نئیں توڑیا,ਕੁੜੀ ਨੇ ਮੋਬਾਈਲ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,لڑکی نے گلدان نہیں گندا کیا,the girl did not dirtied the vase,کُڑی نے گلدان نئیں گندا کیتا,ਕੁੜੀ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,فاطمہ نے پنسل نہیں کھسکائی,Fatima did not move the pencil,فاطمہ نے پنسل نئیں کھسکائی,ਫਾਤਿਮa ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,احمد نے صراحی نہیں گندی کی,Ahmed did not dirty the pitcher,احمد نے صراحی نئیں گندی کیتی,ਅਹਮਦ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,ببلو نے گڑیا نہیں گرائی,Bablu did not drop the doll,ببلو نے گڈی نئیں ڈھائی,ਬਬਲੂ ਨੇ ਗੱਡੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,موٹو نے دروازہ نہیں توڑا,Motu did not break the door,موٹو نے بوہا نئیں توڑیا,ਮੋਟੂ ਨੇ ਬੂਹਾ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,لڑکی نے گاڑی نہیں چھوڑی,the girl did not leave the car,کُڑی نے گڈّی نئیں چھڈی,ਕੁੜੀ ਨੇ ਗੱਡੀ ਨਹੀਂ ਛੱਡੀ
NegSentence,طالبہ نے دروازہ نہیں گندا کیا,the student did not dirtied the door,شاگرد نے بوہا نئیں گندا کیتا,ਸ਼ਾਗਿਰਦ ਨੇ ਬੂਹਾ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,لڑکے نے کھلونا نہیں توڑا,the boy did not break the toy,منڈے نے کھڈونا نئیں توڑیا,ਮੁੰਡੇ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,علی نے گاڑی نہیں کھسکائی,Ali did not move the car,علی نے گڈّی نئیں کھسکائی,ਅਲੀ ਨੇ ਗੱਡੀ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,ببلو نے کتاب نہیں کھسکائی,Bablu did not move the book,ببلو نے کتاب نئیں کھسکائی,ਬਬਲੂ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,طالبہ نے کھلونا نہیں گرایا,the student did not drop the toy,شاگرد نے کھڈونا نئیں ڈھایا,ਸ਼ਾਗਿਰਦ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,موٹو نے دروازہ نہیں گندا کیا,Motu did not dirtied the door,موٹو نے بوہا نئیں گندا کیتا,ਮੋਟੂ ਨੇ ਬੂਹਾ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,ببلو نے گاڑی نہیں گرائی,Bablu did not drop the car,ببلو نے گڈّی نئیں ڈھائی,ਬਬਲੂ ਨੇ ਗੱਡੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,احمد نے چابی نہیں گندی کی,Ahmed did not dirty the key,احمد نے کنجی نئیں گندی کیتی,ਅਹਮਦ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,موٹو نے گلدان نہیں گندا کیا,Motu did not dirtied the vase,موٹو نے گلدان نئیں گندا کیتا,ਮੋਟੂ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,فاطمہ نے کپ نہیں گندا کیا,Fatima did not dirtied the cup,فاطمہ نے کپ نئیں گندا کیتا,ਫਾਤਿਮa ਨੇ ਕਪ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,طالبہ نے کتاب نہیں گندی کی,the student did not dirty the book,شاگرد نے کتاب نئیں گندی کیتی,ਸ਼ਾਗਿਰਦ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,ثنا نے گاڑی نہیں کھسکائی,Sana did not move the car,ثنا نے گڈّی نئیں کھسکائی,ਸਨਾ ਨੇ ਗੱਡੀ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,ببلو نے دروازہ نہیں توڑا,Bablu did not break the door,ببلو نے بوہا نئیں توڑیا,ਬਬਲੂ ਨੇ ਬੂਹਾ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,علی نے گڑیا نہیں گندی کی,Ali did not dirty the doll,علی نے گڈی نئیں گندی کیتی,ਅਲੀ ਨੇ ਗੱਡੀ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,ثنا نے قلم نہیں چھوڑا,Sana did not leave the pen,ثنا نے قلم نئیں چھڈیا,ਸਨਾ ਨੇ ਕਲਮ ਨਹੀਂ ਛੱਡਿਆ
NegSentence,استاد نے کپ نہیں گرایا,the teacher did not drop the cup,استاد نے کپ نئیں ڈھایا,ਉਸਤਾਦ ਨੇ ਕਪ ਨਹੀਂ ਢਾਹਿਆ
NegSentence,طالبہ نے دروازہ نہیں چھوڑا,the student did not leave the door,شاگرد نے بوہا نئیں چھڈیا,ਸ਼ਾਗਿਰਦ ਨੇ ਬੂਹਾ ਨਹੀਂ ਛੱਡਿਆ
NegSentence,موٹو نے موبائل نہیں الٹا,Motu did not flip the phone,موٹو نے موبائل نئیں الٹیا,ਮੋਟੂ ਨੇ ਮੋਬਾਈਲ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,طالبہ نے صراحی نہیں گرائی,the student did not drop the pitcher,شاگرد نے صراحی نئیں ڈھائی,ਸ਼ਾਗਿਰਦ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,ببلو نے چابی نہیں توڑی,Bablu did not break the key,ببلو نے کنجی نئیں توڑی,ਬਬਲੂ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਤੋੜੀ
NegSentence,ثنا نے چابی نہیں توڑی,Sana did not break the key,ثنا نے کنجی نئیں توڑی,ਸਨਾ ਨੇ ਕੁੰਜੀ ਨਹੀਂ ਤੋੜੀ
NegSentence,علی نے پنسل نہیں چھوڑی,Ali did not leave the pencil,علی نے پنسل نئیں چھڈی,ਅਲੀ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਛੱਡੀ
NegSentence,فاطمہ نے کھلونا نہیں کھسکایا,Fatima did not moved the toy,فاطمہ نے کھڈونا نئیں کھسکایا,ਫਾਤਿਮa ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,راجہ نے دروازہ نہیں گندا کیا,the king did not dirtied the door,راجا نے بوہا نئیں گندا کیتا,ਰਾਜਾ ਨੇ ਬੂਹਾ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,فاطمہ نے کتاب نہیں گندی کی,Fatima did not dirty the book,فاطمہ نے کتاب نئیں گندی کیتی,ਫਾਤਿਮa ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,راجہ نے گڑیا نہیں چھوڑی,the king did not leave the doll,راجا نے گڈی نئیں چھڈی,ਰਾਜਾ ਨੇ ਗੱਡੀ ਨਹੀਂ ਛੱਡੀ
NegSentence,لڑکی نے گلدان نہیں الٹا,the girl did not flip the vase,کُڑی نے گلدان نئیں الٹیا,ਕੁੜੀ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,لڑکی نے دروازہ نہیں گندا کیا,the girl did not dirtied the door,کُڑی نے بوہا نئیں گندا کیتا,ਕੁੜੀ ਨੇ ਬੂਹਾ ਨਹੀਂ ਗੰਦਾ ਕੀਤਾ
NegSentence,علی نے کھلونا نہیں جلایا,Ali did not burn the toy,علی نے کھڈونا نئیں ساڑیا,ਅਲੀ ਨੇ ਖਿਡੌਣਾ ਨਹੀਂ ਸਾੜਿਆ
NegSentence,احمد نے قلم نہیں الٹا,Ahmed did not flip the pen,احمد نے قلم نئیں الٹیا,ਅਹਮਦ ਨੇ ਕਲਮ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,راجہ نے صراحی نہیں گرائی,the king did not drop the pitcher,راجا نے صراحی نئیں ڈھائی,ਰਾਜਾ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,لڑکی نے پنسل نہیں چھوڑی,the girl did not leave the pencil,کُڑی نے پنسل نئیں چھڈی,ਕੁੜੀ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਛੱਡੀ
NegSentence,رانی نے گاڑی نہیں گرائی,the queen did not drop the car,رانی نے گڈّی نئیں ڈھائی,ਰਾਨੀ ਨੇ ਗੱਡੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,فاطمہ نے پنسل نہیں جلائی,Fatima did not burn the pencil,فاطمہ نے پنسل نئیں ساڑی,ਫਾਤਿਮa ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਸਾੜੀ
NegSentence,لڑکی نے دروازہ نہیں توڑا,the girl did not break the door,کُڑی نے بوہا نئیں توڑیا,ਕੁੜੀ ਨੇ ਬੂਹਾ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,رانی نے موبائل نہیں الٹا,the queen did not flip the phone,رانی نے موبائل نئیں الٹیا,ਰਾਨੀ ਨੇ ਮੋਬਾਈਲ ਨਹੀਂ ਉਲਟਿਆ
NegSentence,ثنا نے صراحی نہیں چھوڑی,Sana did not leave the pitcher,ثنا نے صراحی نئیں چھڈی,ਸਨਾ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਛੱਡੀ
NegSentence,طالبہ نے کتاب نہیں چھوڑی,the student did not leave the book,شاگرد نے کتاب نئیں چھڈی,ਸ਼ਾਗਿਰਦ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਛੱਡੀ
NegSentence,استاد نے گلدان نہیں توڑا,the teacher did not break the vase,استاد نے گلدان نئیں توڑیا,ਉਸਤਾਦ ਨੇ ਗੁਲਦਾਨ ਨਹੀਂ ਤੋੜਿਆ
NegSentence,استاد نے کتاب نہیں توڑی,the teacher did not break the book,استاد نے کتاب نئیں توڑی,ਉਸਤਾਦ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਤੋੜੀ
NegSentence,لڑکی نے گاڑی نہیں گرائی,the girl did not drop the car,کُڑی نے گڈّی نئیں ڈھائی,ਕੁੜੀ ਨੇ ਗੱਡੀ ਨਹੀਂ ਢਾਹੀ
NegSentence,استاد نے گڑیا نہیں جلائی,the teacher did not burn the doll,استاد نے گڈی نئیں ساڑی,ਉਸਤਾਦ ਨੇ ਗੱਡੀ ਨਹੀਂ ਸਾੜੀ
NegSentence,لڑکے نے موبائل نہیں کھسکایا,the boy did not moved the phone,منڈے نے موبائل نئیں کھسکایا,ਮੁੰਡੇ ਨੇ ਮੋਬਾਈਲ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,لڑکی نے پنسل نہیں گندی کی,the girl did not dirty the pencil,کُڑی نے پنسل نئیں گندی کیتی,ਕੁੜੀ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਗੰਦੀ ਕੀਤੀ
NegSentence,رانی نے کپ نہیں کھسکایا,the queen did not moved the cup,رانی نے کپ نئیں کھسکایا,ਰਾਨੀ ਨੇ ਕਪ ਨਹੀਂ ਖਸਕਾਇਆ
NegSentence,ببلو نے صراحی نہیں جلائی,Bablu did not burn the pitcher,ببلو نے صراحی نئیں ساڑی,ਬਬਲੂ ਨੇ ਸੁਰਾਹੀ ਨਹੀਂ ਸਾੜੀ
NegSentence,لڑکی نے کتاب نہیں کھسکائی,the girl did not move the book,کُڑی نے کتاب نئیں کھسکائی,ਕੁੜੀ ਨੇ ਕਿਤਾਬ ਨਹੀਂ ਖਸਕਾਈ
NegSentence,لڑکے نے پنسل نہیں توڑی,the boy did not break the pencil,منڈے نے پنسل نئیں توڑی,ਮੁੰਡੇ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਤੋੜੀ
NegSentence,رانی نے پنسل نہیں توڑی,the queen did not break the pencil,رانی نے پنسل نئیں توڑی,ਰਾਨੀ ਨੇ ਪੈਨਸਿਲ ਨਹੀਂ ਤੋੜੀ
Coordinated,فاطمہ نے چابی گندی کر دی لیکن طالبہ نے قلم پکڑ لیا,Fatima dirtied the key but the student caught the pen,فاطمہ نے کنجی گندی کر دتی پر شاگرد نے قلم پھڑ لیا,ਫਾਤਿਮਾ ਨੇ ਕੁੰਜੀ ਗੰਦੀ ਕਰ ਦਿੱਤੀ ਪਰ ਸ਼ਾਗਿਰਦ ਨੇ ਕਲਮ ਫੜ ਲਿਆ
Coordinated,استاد نے کپ گندا کر دیا لیکن موٹو نے کپ گرا دیا,the teacher dirtied the cup but Motu dropped the cup,استاد نے کپ گندا کر دتا پر موٹو نے کپ ڈھا دِتا,ਉਸਤਾਦ ਨੇ ਕਪ ਗੰਦਾ ਕਰ ਦਿੱਤਾ ਪਰ ਮੋਟੂ ਨੇ ਕਪ ਢਾਹ ਦਿੱਤਾ
Coordinated,موٹو نے دروازہ گندا کر دیا لیکن استاد نے کپ گندا کر دیا,Motu dirtied the door but the teacher dirtied the cup,موٹو نے بوہا گندا کر دتا پر استاد نے کپ گندا کر دتا,ਮੋਟੂ ਨੇ ਬੂਹਾ ਗੰਦਾ ਕਰ ਦਿੱਤਾ ਪਰ ਉਸਤਾਦ ਨੇ ਕਪ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Coordinated,لڑکے نے کتاب توڑ دی تھی اور استاد نے کھلونا گما دیا,the boy broke the book and the teacher lost the toy,منڈے نے کتاب توڑ دِتی سی تے استاد نے کھڈونا گما دتا,ਮੁੰਡੇ ਨੇ ਕਿਤਾਬ ਤੋੜ ਦਿੱਤੀ ਸੀ ਤੇ ਉਸਤਾਦ ਨੇ ਖਿਡੌਣਾ ਗੁਆ ਦਿੱਤਾ
Coordinated,احمد نے صراحی الٹا دی لیکن لڑکی نے گڑیا کھسکا دی,Ahmed flipped the pitcher but the girl moved the doll,احمد نے صراحی الٹا دتی پر کُڑی نے گڈی کھسکا دتی,ਅਹਮਦ ਨੇ ਸੁਰਾਹੀ ਉਲਟਾ ਦਿੱਤੀ ਪਰ ਕੁੜੀ ਨੇ ਗੱਡੀ ਖਸਕਾ ਦਿੱਤੀ
