frame,urdu,english,punjabi,punjabi_gur,gold
DCM,ثنا نے گاڑی کو گما دیا,Sana lost the car,ثنا نے گڈّی نو گما دتا,ਸਨਾ ਨੇ ਗੱਡੀ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,علی نے کپ کو الٹا دیا,Ali flipped the cup,علی نے کپ نو الٹا دتا,ਅਲੀ ਨੇ ਕਪ ਨੂੰ ਉਲਟਾ ਦਿੱਤਾ,VOL
DCM,ثنا نے گاڑی کو الٹا دیا,Sana flipped the car,ثنا نے گڈّی نو الٹا دتا,ਸਨਾ ਨੇ ਗੱਡੀ ਨੂੰ ਉਲਟਾ ਦਿੱਤਾ,VOL
DCM,ببلو نے دروازہ کو گما دیا,Bablu lost the door,ببلو نے بوہا نو گما دتا,ਬਬਲੂ ਨੇ ਬੂਹਾ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,علی نے گلدان کو پکڑ لیا,Ali caught the vase,علی نے گلدان نو پھڑ لیا,ਅਲੀ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਫੜ ਲਿਆ,VOL
DCM,ثنا نے چابی کو توڑ دیا,Sana broke the key,ثنا نے کنجی نو توڑ دِتا,ਸਨਾ ਨੇ ਕੁੰਜੀ ਨੂੰ ਤੋੜ ਦਿੱਤਾ,VOL
DCM,لڑکی نے پنسل کو گما دیا,the girl lost the pencil,کُڑی نے پنسل نو گما دتا,ਕੁੜੀ ਨੇ ਪੈਨਸਿਲ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,ثنا نے گاڑی کو کھسکا دیا,Sana moved the car,ثنا نے گڈّی نو کھسکا دتا,ਸਨਾ ਨੇ ਗੱਡੀ ਨੂੰ ਖਸਕਾ ਦਿੱਤਾ,VOL
DCM,ببلو نے چابی کو توڑ دیا,Bablu broke the key,ببلو نے کنجی نو توڑ دِتا,ਬਬਲੂ ਨੇ ਕੁੰਜੀ ਨੂੰ ਤੋੜ ਦਿੱਤਾ,VOL
DCM,موٹو نے گلدان کو پکڑ لیا,Motu caught the vase,موٹو نے گلدان نو پھڑ لیا,ਮੋਟੂ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਫੜ ਲਿਆ,VOL
DCM,ببلو نے گلدان کو پکڑ لیا,Bablu caught the vase,ببلو نے گلدان نو پھڑ لیا,ਬਬਲੂ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਫੜ ਲਿਆ,VOL
DCM,فاطمہ نے موبائل کو چھوڑ دیا,Fatima released the phone,فاطمہ نے موبائل نو چھڈ دِتا,ਫਾਤਿਮa ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਛੱਡ ਦਿੱਤਾ,VOL
DCM,علی نے موبائل کو جلا دیا,Ali burned the phone,علی نے موبائل نو ساڑ دِتا,ਅਲੀ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,استاد نے کتاب کو جلا دیا,the teacher burned the book,استاد نے کتاب نو ساڑ دِتا,ਉਸਤਾਦ ਨੇ ਕਿਤਾਬ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,موٹو نے دروازہ کو گرا دیا,Motu dropped the door,موٹو نے بوہا نو ڈھا دِتا,ਮੋਟੂ ਨੇ ਬੂਹਾ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,طالبہ نے موبائل کو گرا دیا,the student dropped the phone,شاگرد نے موبائل نو ڈھا دِتا,ਸ਼ਾਗਿਰਦ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,استاد نے کھلونا کو گما دیا,the teacher lost the toy,استاد نے کھڈونا نو گما دتا,ਉਸਤਾਦ ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,لڑکی نے دروازہ کو گرا دیا,the girl dropped the door,کُڑی نے بوہا نو ڈھا دِتا,ਕੁੜੀ ਨੇ ਬੂਹਾ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,علی نے کھلونا کو چھوڑ دیا,Ali released the toy,علی نے کھڈونا نو چھڈ دِتا,ਅਲੀ ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਛੱਡ ਦਿੱਤਾ,VOL
DCM,فاطمہ نے صراحی کو جلا دیا,Fatima burned the pitcher,فاطمہ نے صراحی نو ساڑ دِتا,ਫਾਤਿਮa ਨੇ ਸੁਰਾਹੀ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,استاد نے گاڑی کو گما دیا,the teacher lost the car,استاد نے گڈّی نو گما دتا,ਉਸਤਾਦ ਨੇ ਗੱਡੀ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,ببلو نے موبائل کو چھوڑ دیا,Bablu released the phone,ببلو نے موبائل نو چھڈ دِتا,ਬਬਲੂ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਛੱਡ ਦਿੱਤਾ,VOL
DCM,ثنا نے کھلونا کو گندا کر دیا,Sana dirtied the toy,ثنا نے کھڈونا نو گندا کر دتا,ਸਨਾ ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਗੰਦਾ ਕਰ ਦਿੱਤਾ,VOL
DCM,احمد نے قلم کو جلا دیا,Ahmed burned the pen,احمد نے قلم نو ساڑ دِتا,ਅਹਮਦ ਨੇ ਕਲਮ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,لڑکے نے گڑیا کو جلا دیا,the boy burned the doll,منڈے نے گڈی نو ساڑ دِتا,ਮੁੰਡੇ ਨੇ ਗੱਡੀ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,علی نے کپ کو چھوڑ دیا,Ali released the cup,علی نے کپ نو چھڈ دِتا,ਅਲੀ ਨੇ ਕਪ ਨੂੰ ਛੱਡ ਦਿੱਤਾ,VOL
DCM,لڑکے نے دروازہ کو جلا دیا,the boy burned the door,منڈے نے بوہا نو ساڑ دِتا,ਮੁੰਡੇ ਨੇ ਬੂਹਾ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,موٹو نے گڑیا کو گندا کر دیا,Motu dirtied the doll,موٹو نے گڈی نو گندا کر دتا,ਮੋਟੂ ਨੇ ਗੱਡੀ ਨੂੰ ਗੰਦਾ ਕਰ ਦਿੱਤਾ,VOL
DCM,موٹو نے گلدان کو گرا دیا,Motu dropped the vase,موٹو نے گلدان نو ڈھا دِتا,ਮੋਟੂ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,احمد نے قلم کو گرا دیا,Ahmed dropped the pen,احمد نے قلم نو ڈھا دِتا,ਅਹਮਦ ਨੇ ਕਲਮ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,طالبہ نے گلدان کو پکڑ لیا,the student caught the vase,شاگرد نے گلدان نو پھڑ لیا,ਸ਼ਾਗਿਰਦ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਫੜ ਲਿਆ,VOL
DCM,لڑکے نے موبائل کو گما دیا,the boy lost the phone,منڈے نے موبائل نو گما دتا,ਮੁੰਡੇ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਗੁਆ ਦਿੱਤਾ,VOL
DCM,لڑکے نے گاڑی کو گرا دیا,the boy dropped the car,منڈے نے گڈّی نو ڈھا دِتا,ਮੁੰਡੇ ਨੇ ਗੱਡੀ ਨੂੰ ਢਾਹ ਦਿੱਤਾ,VOL
DCM,ثنا نے موبائل کو جلا دیا,Sana burned the phone,ثنا نے موبائل نو ساڑ دِتا,ਸਨਾ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,راجہ نے کھلونا کو پکڑ لیا,the king caught the toy,راجا نے کھڈونا نو پھڑ لیا,ਰਾਜਾ ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਫੜ ਲਿਆ,VOL
DCM,موٹو نے گاڑی کو جلا دیا,Motu burned the car,موٹو نے گڈّی نو ساڑ دِتا,ਮੋਟੂ ਨੇ ਗੱਡੀ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,فاطمہ نے کھلونا کو جلا دیا,Fatima burned the toy,فاطمہ نے کھڈونا نو ساڑ دِتا,ਫਾਤਿਮa ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,موٹو نے قلم کو گندا کر دیا,Motu dirtied the pen,موٹو نے قلم نو گندا کر دتا,ਮੋਟੂ ਨੇ ਕਲਮ ਨੂੰ ਗੰਦਾ ਕਰ ਦਿੱਤਾ,VOL
DCM,طالبہ نے گلدان کو توڑ دیا,the student broke the vase,شاگرد نے گلدان نو توڑ دِتا,ਸ਼ਾਗਿਰਦ ਨੇ ਗੁਲਦਾਨ ਨੂੰ ਤੋੜ ਦਿੱਤਾ,VOL
DCM,ثنا نے دروازہ کو جلا دیا,Sana burned the door,ثنا نے بوہا نو ساڑ دِتا,ਸਨਾ ਨੇ ਬੂਹਾ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,لڑکے نے پنسل کو توڑ دیا,the boy broke the pencil,منڈے نے پنسل نو توڑ دِتا,ਮੁੰਡੇ ਨੇ ਪੈਨਸਿਲ ਨੂੰ ਤੋੜ ਦਿੱਤਾ,VOL
DCM,طالبہ نے گڑیا کو گندا کر دیا,the student dirtied the doll,شاگرد نے گڈی نو گندا کر دتا,ਸ਼ਾਗਿਰਦ ਨੇ ਗੱਡੀ ਨੂੰ ਗੰਦਾ ਕਰ ਦਿੱਤਾ,VOL
DCM,فاطمہ نے چابی کو جلا دیا,Fatima burned the key,فاطمہ نے کنجی نو ساڑ دِتا,ਫਾਤਿਮa ਨੇ ਕੁੰਜੀ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
DCM,لڑکی نے موبائل کو کھسکا دیا,the girl moved the phone,کُڑی نے موبائل نو کھسکا دتا,ਕੁੜੀ ਨੇ ਮੋਬਾਈਲ ਨੂੰ ਖਸਕਾ ਦਿੱਤਾ,VOL
DCM,لڑکی نے کھلونا کو جلا دیا,the girl burned the toy,کُڑی نے کھڈونا نو ساڑ دِتا,ਕੁੜੀ ਨੇ ਖਿਡੌਣਾ ਨੂੰ ਸਾੜ ਦਿੱਤਾ,VOL
Base,رانی سے گڑیاں الٹ گئیں,the queen accidentally flipped the dolls,رانی توں گڈیاں الٹ گئیاں,ਰਾਨੀ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Base,لڑکی سے گڑیاں ٹوٹ گئیں,the girl accidentally broke the dolls,کُڑی توں گڈیاں ٹُٹ گئیاں,ਕੁੜੀ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Base,احمد سے چابیاں الٹ گئیں,Ahmed accidentally flipped the keys,احمد توں چابیاں الٹ گئیاں,ਅਹਮਦ ਤੋਂ ਚਾਬੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Base,لڑکے سے گاڑی گر جائے گی,the boy will accidentally drop the car,منڈے توں گڈّی ڈِگ جاوے گی,ਮੁੰਡੇ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਜਾਵੇਗੀ,NVOL
Base,علی سے قلم گر گئے,Ali accidentally dropped the pen,علی توں قلم ڈِگ گئے,ਅਲੀ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਏ,NVOL
Base,احمد سے صراحی الٹ گئی ہے,Ahmed has accidentally flipped the pitcher,احمد توں صراحی الٹ گئی اے,ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀ ਉਲਟ ਗਈ ਏ,NVOL
Base,استاد سے دروازے الٹ گئے,the teacher accidentally flipped the doors,استاد توں بوہے الٹ گئے,ਉਸਤਾਦ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ,NVOL
Base,طالبہ سے چابی کھسک رہی ہے,the student is accidentally moving the key,شاگرد توں کنجی کھسک رہی اے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕੁੰਜੀ ਖਸਕ ਰਹੀ ਏ,NVOL
Base,لڑکی سے گاڑیاں جل گئیں,the girl accidentally burned the cars,کُڑی توں گڈیاں سڑ گئیاں,ਕੁੜੀ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ,NVOL
Base,طالبہ سے قلم ٹوٹ گئے,the student accidentally broke the pen,شاگرد توں قلم ٹُٹ گئے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ,NVOL
Base,ثنا سے کپ الٹ گیا تھا,Sana had accidentally flipped the cup,ثنا توں کپ الٹ گیا سی,ਸਨਾ ਤੋਂ ਕਪ ਉਲਟ ਗਿਆ ਸੀ,NVOL
Base,ثنا سے چابیاں جل گئیں,Sana accidentally burned the keys,ثنا توں چابیاں سڑ گئیاں,ਸਨਾ ਤੋਂ ਚਾਬੀਆਂ ਸੜ ਗਈਆਂ,NVOL
Base,لڑکے سے پنسل ٹوٹ رہی ہے,the boy is accidentally breaking the pencil,منڈے توں پنسل ٹُٹ رہی اے,ਮੁੰਡੇ ਤੋਂ ਪੈਨਸਿਲ ਟੁੱਟ ਰਹੀ ਏ,NVOL
Base,طالبہ سے قلم ٹوٹ گیا,the student accidentally broke the pen,شاگرد توں قلم ٹُٹ گیا,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਿਆ,NVOL
Base,موٹو سے گڑیاں الٹ گئیں,Motu accidentally flipped the dolls,موٹو توں گڈیاں الٹ گئیاں,ਮੋਟੂ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Base,فاطمہ سے پنسل الٹ جائے گی,Fatima will accidentally flip the pencil,فاطمہ توں پنسل الٹ جاوے گی,ਫਾਤਿਮਾ ਤੋਂ ਪੈਨਸਿਲ ਉਲਟ ਜਾਵੇਗੀ,NVOL
Base,ثنا سے گڑیا کھسک گئی ہے,Sana has accidentally moved the doll,ثنا توں گڈی کھسک گئی اے,ਸਨਾ ਤੋਂ ਗੱਡੀ ਖਸਕ ਗਈ ਏ,NVOL
Base,لڑکے سے گاڑیاں ٹوٹ گئیں,the boy accidentally broke the cars,منڈے توں گڈیاں ٹُٹ گئیاں,ਮੁੰਡੇ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Base,فاطمہ سے قلم جل گئے,Fatima accidentally burned the pen,فاطمہ توں قلم سڑ گئے,ਫਾਤਿਮਾ ਤੋਂ ਕਲਮ ਸੜ ਗਏ,NVOL
Base,لڑکے سے کتابیں ٹوٹ گئیں,the boy accidentally broke the books,منڈے توں کتاباں ٹُٹ گئیاں,ਮੁੰਡੇ ਤੋਂ ਕਿਤਾਬਾਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Base,طالبہ سے گاڑی جل رہی ہے,the student is accidentally burning the car,شاگرد توں گڈّی سڑ رہی اے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀ ਸੜ ਰਹੀ ਏ,NVOL
Base,استاد سے چابی الٹ گئی,the teacher accidentally flipped the key,استاد توں کنجی الٹ گئی,ਉਸਤਾਦ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ,NVOL
Base,ثنا سے دروازے کھسک گئے,Sana accidentally moved the doors,ثنا توں بوہے کھسک گئے,ਸਨਾ ਤੋਂ ਬੂਹੇ ਖਸਕ ਗਏ,NVOL
Base,فاطمہ سے کپ کھسک رہا ہے,Fatima is accidentally moving the cup,فاطمہ توں کپ کھسک رہا اے,ਫਾਤਿਮਾ ਤੋਂ ਕਪ ਖਸਕ ਰਿਹਾ ਏ,NVOL
Base,رانی سے قلم گر گئے,the queen accidentally dropped the pen,رانی توں قلم ڈِگ گئے,ਰਾਨੀ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਏ,NVOL
Base,موٹو سے کھلونے ٹوٹ گئے,Motu accidentally broke the toys,موٹو توں کھڈونے ٹُٹ گئے,ਮੋਟੂ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ,NVOL
Base,طالبہ سے قلم الٹ جائے گا,the student will accidentally flip the pen,شاگرد توں قلم الٹ جاوے گا,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਉਲਟ ਜਾਵੇਗਾ,NVOL
Base,فاطمہ سے گاڑیاں گر گئیں,Fatima accidentally dropped the cars,فاطمہ توں گڈیاں ڈِگ گئیاں,ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀਆਂ ਡਿੱਗ ਗਈਆਂ,NVOL
Base,ببلو سے کتاب الٹ گئی تھی,Bablu had accidentally flipped the book,ببلو توں کتاب الٹ گئی سی,ਬਬਲੂ ਤੋਂ ਕਿਤਾਬ ਉਲਟ ਗਈ ਸੀ,NVOL
Base,استاد سے دروازے ٹوٹ گئے,the teacher accidentally broke the doors,استاد توں بوہے ٹُٹ گئے,ਉਸਤਾਦ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ,NVOL
Base,موٹو سے گڑیاں گر گئیں,Motu accidentally dropped the dolls,موٹو توں گڈیاں ڈِگ گئیاں,ਮੋਟੂ ਤੋਂ ਗੱਡੀਆਂ ਡਿੱਗ ਗਈਆਂ,NVOL
Base,رانی سے قلم کھسک گئے,the queen accidentally moved the pen,رانی توں قلم کھسک گئے,ਰਾਨੀ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ,NVOL
Base,استاد سے گلدان ٹوٹ گیا,the teacher accidentally broke the vase,استاد توں گلدان ٹُٹ گیا,ਉਸਤਾਦ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਗਿਆ,NVOL
Base,احمد سے گاڑیاں کھسک گئیں,Ahmed accidentally moved the cars,احمد توں گڈیاں کھسک گئیاں,ਅਹਮਦ ਤੋਂ ਗੱਡੀਆਂ ਖਸਕ ਗਈਆਂ,NVOL
Base,احمد سے گلدان ٹوٹ رہا ہے,Ahmed is accidentally breaking the vase,احمد توں گلدان ٹُٹ رہا اے,ਅਹਮਦ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਰਿਹਾ ਏ,NVOL
Base,علی سے دروازے کھسک گئے,Ali accidentally moved the doors,علی توں بوہے کھسک گئے,ਅਲੀ ਤੋਂ ਬੂਹੇ ਖਸਕ ਗਏ,NVOL
Base,راجہ سے صراحیاں گر گئیں,the king accidentally dropped the pitchers,راجا توں صراحیاں ڈِگ گئیاں,ਰਾਜਾ ਤੋਂ ਸੁਰਾਹੀਆਂ ਡਿੱਗ ਗਈਆਂ,NVOL
Base,ببلو سے چابیاں الٹ گئیں,Bablu accidentally flipped the keys,ببلو توں چابیاں الٹ گئیاں,ਬਬਲੂ ਤੋਂ ਚਾਬੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Base,فاطمہ سے کھلونے ٹوٹ گئے,Fatima accidentally broke the toys,فاطمہ توں کھڈونے ٹُٹ گئے,ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ,NVOL
Base,موٹو سے پنسلیں کھسک گئیں,Motu accidentally moved the pencils,موٹو توں پنسلاں کھسک گئیاں,ਮੋਟੂ ਤੋਂ ਪੈਨਸਿਲਾਂ ਖਸਕ ਗਈਆਂ,NVOL
Base,فاطمہ سے دروازہ ٹوٹ رہا ہے,Fatima is accidentally breaking the door,فاطمہ توں بوہا ٹُٹ رہا اے,ਫਾਤਿਮਾ ਤੋਂ ਬੂਹਾ ਟੁੱਟ ਰਿਹਾ ਏ,NVOL
Base,لڑکی سے قلم الٹ گئے,the girl accidentally flipped the pen,کُڑی توں قلم الٹ گئے,ਕੁੜੀ ਤੋਂ ਕਲਮ ਉਲਟ ਗਏ,NVOL
Base,موٹو سے صراحیاں گر گئیں,Motu accidentally dropped the pitchers,موٹو توں صراحیاں ڈِگ گئیاں,ਮੋਟੂ ਤੋਂ ਸੁਰਾਹੀਆਂ ਡਿੱਗ ਗਈਆਂ,NVOL
Base,راجہ سے دروازے جل گئے,the king accidentally burned the doors,راجا توں بوہے سڑ گئے,ਰਾਜਾ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ,NVOL
Base,ببلو سے کھلونے جل گئے,Bablu accidentally burned the toys,ببلو توں کھڈونے سڑ گئے,ਬਬਲੂ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ,NVOL
Base,موٹو سے گاڑی الٹ گئی تھی,Motu had accidentally flipped the car,موٹو توں گڈّی الٹ گئی سی,ਮੋਟੂ ਤੋਂ ਗੱਡੀ ਉਲਟ ਗਈ ਸੀ,NVOL
Base,ببلو سے کھلونے کھسک گئے,Bablu accidentally moved the toys,ببلو توں کھڈونے کھسک گئے,ਬਬਲੂ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ,NVOL
Base,لڑکے سے کھلونے گر گئے,the boy accidentally dropped the toys,منڈے توں کھڈونے ڈِگ گئے,ਮੁੰਡੇ ਤੋਂ ਖਿਡੌਣੇ ਡਿੱਗ ਗਏ,NVOL
Base,ببلو سے چابیاں گر گئیں,Bablu accidentally dropped the keys,ببلو توں چابیاں ڈِگ گئیاں,ਬਬਲੂ ਤੋਂ ਚਾਬੀਆਂ ਡਿੱਗ ਗਈਆਂ,NVOL
Base,ببلو سے صراحی جل گئی ہے,Bablu has accidentally burned the pitcher,ببلو توں صراحی سڑ گئی اے,ਬਬਲੂ ਤੋਂ ਸੁਰਾਹੀ ਸੜ ਗਈ ਏ,NVOL
Base,ببلو سے دروازے جل گئے,Bablu accidentally burned the doors,ببلو توں بوہے سڑ گئے,ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ,NVOL
Base,رانی سے موبائل جل گیا,the queen accidentally burned the phone,رانی توں موبائل سڑ گیا,ਰਾਨੀ ਤੋਂ ਮੋਬਾਈਲ ਸੜ ਗਿਆ,NVOL
Base,ببلو سے قلم کھسک رہا ہے,Bablu is accidentally moving the pen,ببلو توں قلم کھسک رہا اے,ਬਬਲੂ ਤੋਂ ਕਲਮ ਖਸਕ ਰਿਹਾ ਏ,NVOL
Base,احمد سے صراحی گر رہی ہے,Ahmed is accidentally dropping the pitcher,احمد توں صراحی ڈِگ رہی اے,ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀ ਡਿੱਗ ਰਹੀ ਏ,NVOL
Base,راجہ سے کتابیں الٹ گئیں,the king accidentally flipped the books,راجا توں کتاباں الٹ گئیاں,ਰਾਜਾ ਤੋਂ ਕਿਤਾਬਾਂ ਉਲਟ ਗਈਆਂ,NVOL
Base,علی سے گاڑیاں جل گئیں,Ali accidentally burned the cars,علی توں گڈیاں سڑ گئیاں,ਅਲੀ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ,NVOL
Base,لڑکے سے کتابیں جل گئیں,the boy accidentally burned the books,منڈے توں کتاباں سڑ گئیاں,ਮੁੰਡੇ ਤੋਂ ਕਿਤਾਬਾਂ ਸੜ ਗਈਆਂ,NVOL
Base,ببلو سے دروازے گر گئے,Bablu accidentally dropped the doors,ببلو توں بوہے ڈِگ گئے,ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਡਿੱਗ ਗਏ,NVOL
Base,لڑکے سے گڑیاں جل گئیں,the boy accidentally burned the dolls,منڈے توں گڈیاں سڑ گئیاں,ਮੁੰਡੇ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ,NVOL
Base,رانی سے کھلونے گر گئے,the queen accidentally dropped the toys,رانی توں کھڈونے ڈِگ گئے,ਰਾਨੀ ਤੋਂ ਖਿਡੌਣੇ ਡਿੱਗ ਗਏ,NVOL
Base,فاطمہ سے کھلونا گر گیا ہے,Fatima has accidentally dropped the toy,فاطمہ توں کھڈونا ڈِگ گیا اے,ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਗਿਆ ਏ,NVOL
Base,فاطمہ سے کپ ٹوٹ رہا ہے,Fatima is accidentally breaking the cup,فاطمہ توں کپ ٹُٹ رہا اے,ਫਾਤਿਮਾ ਤੋਂ ਕਪ ਟੁੱਟ ਰਿਹਾ ਏ,NVOL
Base,ثنا سے دروازے جل گئے,Sana accidentally burned the doors,ثنا توں بوہے سڑ گئے,ਸਨਾ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ,NVOL
Base,طالبہ سے کپ کھسک گیا,the student accidentally moved the cup,شاگرد توں کپ کھسک گیا,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਪ ਖਸਕ ਗਿਆ,NVOL
Base,علی سے کتابیں گر گئیں,Ali accidentally dropped the books,علی توں کتاباں ڈِگ گئیاں,ਅਲੀ ਤੋਂ ਕਿਤਾਬਾਂ ਡਿੱਗ ਗਈਆਂ,NVOL
